Customer_ID,Age,Gender,Income_Level,Occupation,Nationality,Primary_Brand_Owned,Num_Luxury_Items,Primary_Item_Type,Years_Owning_Luxury,Purchase_Frequency,Resale_Experience,Sustainability_Importance,Brand_Loyalty,Heard_of_Restoration_Services,Used_Restoration_Before,Adoption_Likelihood,Services_Interested_In,WTP_Basic_Restoration_AED,WTP_Advanced_Restoration_AED,WTP_Authentication_AED,WTP_Annual_Membership_AED,Perceived_Value,Trust_Importance,Quality_Over_Price,Preferred_Channel,Digital_Certificate_Interest,Social_Media_Activity,Influencer_Impact,Awareness_Source,Primary_Pain_Point,NPS_Score,Visit_Frequency_Expected,Membership_Interest,Location_Preference,Has_Purchased
CUST0074,38,Female,Low (<100K AED),Creative Industry,Asian Expat,Chanel,10,Handbags,21,Bi-annually,Yes - occasionally,Important,Somewhat Loyal,Yes,Yes,Likely,Full Service (incl. Resale),1473,2419,446,18449,Good Value,Important,Agree,Hybrid (Both),Very Interested,Active,High Impact,Word of Mouth,Finding Trusted Services,10,Quarterly,Interested,Other Emirates,0
CUST0075,35,Female,High (250K-500K AED),Entrepreneur,Western Expat,Chanel,7,Accessories,17,Monthly,No - never,Very Important,Very Loyal,Yes,No,Unlikely,Not Interested,674,2317,487,11455,Fair,Critical,Strongly Agree,Hybrid (Both),Very Interested,Very Active,Medium Impact,Social Media,Lack of Transparency,7,Bi-annually,Interested,Dubai Mall,0
CUST0076,35,Prefer not to say,Medium (100K-250K AED),Professional,Arab Expat,Bottega Veneta,15,Handbags,9,Quarterly,Yes - occasionally,Very Important,Somewhat Loyal,No,No,Likely,Full Service (incl. Resale),1398,4372,456,24711,Good Value,Critical,Strongly Agree,Online (Website),Very Interested,Very Active,Medium Impact,Social Media,Finding Trusted Services,9,Annually,Interested,City Walk,1
CUST0077,38,Female,Medium (100K-250K AED),Professional,UAE National,Louis Vuitton,15,Sneakers,2,Bi-annually,No - never,Important,Neutral,No,No,Likely,Full Service (incl. Resale),884,3008,577,18059,Fair,Critical,Strongly Agree,Hybrid (Both),Very Interested,Very Active,Medium Impact,Word of Mouth,Lack of Transparency,3,Monthly,Interested,City Walk,0
CUST0078,22,Female,Very High (>500K AED),Professional,Asian Expat,Prada,4,Leather Goods,18,Quarterly,Yes - frequently,Very Important,Very Loyal,No,Yes,Likely,Both Restoration & Authentication,1101,2712,500,18630,Excellent Value,Critical,Strongly Agree,Mobile App,Very Interested,Not Active,High Impact,Other,Limited Service Options,1,As Needed,Very Interested,City Walk,0
CUST0079,28,Male,Medium (100K-250K AED),Corporate Executive,UAE National,Hermès,6,Leather Goods,9,Annually,No - never,Moderately Important,Somewhat Loyal,Yes,No,Likely,Full Service (incl. Resale),1419,2371,162,4286,Good Value,Important,Strongly Agree,Online (Website),Very Interested,Somewhat Active,No Impact,Social Media,Finding Trusted Services,3,As Needed,Interested,Dubai Mall,0
CUST0080,25,Male,High (250K-500K AED),Professional,Asian Expat,Louis Vuitton,5,Handbags,6,Monthly,Yes - once,Important,Neutral,Yes,Yes,Likely,Full Service (incl. Resale),740,1794,495,4529,Excellent Value,Important,Strongly Agree,In-Person (Studio),Somewhat Interested,Somewhat Active,Low Impact,Word of Mouth,Finding Trusted Services,10,As Needed,Interested,Jumeirah,0
CUST0081,40,Male,High (250K-500K AED),Professional,GCC National,Chanel,12,Accessories,11,Bi-annually,Yes - occasionally,Important,Somewhat Loyal,No,Yes,Very Likely,Authentication Only,1046,4754,641,13000,Fair,Critical,Strongly Agree,Hybrid (Both),Very Interested,Not Active,Medium Impact,Social Media,Lack of Transparency,3,Annually,Very Interested,Downtown Dubai,1
CUST0082,32,Female,High (250K-500K AED),Creative Industry,Arab Expat,Louis Vuitton,1,Handbags,6,Annually,Yes - occasionally,Moderately Important,Very Loyal,No,No,Unlikely,Both Restoration & Authentication,513,2363,545,9655,Fair,Critical,Agree,Hybrid (Both),Very Interested,Not Active,High Impact,Event/Exhibition,Lack of Transparency,10,Annually,Not Interested,Dubai Marina,0
CUST0083,28,Female,High (250K-500K AED),Professional,Arab Expat,Prada,8,Sneakers,6,Quarterly,Yes - occasionally,Very Important,Very Loyal,Yes,No,Likely,Full Service (incl. Resale),694,4095,231,4877,Excellent Value,Critical,Agree,Online (Website),Very Interested,Somewhat Active,Medium Impact,Social Media,High Costs,8,Annually,Maybe,Jumeirah,1
CUST0084,22,Male,Low (<100K AED),Entrepreneur,UAE National,Louis Vuitton,1,Handbags,13,Bi-annually,No - never,Moderately Important,Somewhat Loyal,Yes,No,Likely,Both Restoration & Authentication,896,5453,158,12941,Fair,Critical,Agree,In-Person (Studio),Very Interested,Active,Low Impact,Magazine/Press,Lack of Transparency,9,Annually,Not Interested,City Walk,0
CUST0085,28,Male,Medium (100K-250K AED),Corporate Executive,Western Expat,Hermès,5,Handbags,11,Annually,Yes - occasionally,Important,Very Loyal,Yes,Yes,Likely,Authentication Only,930,4608,646,29485,Good Value,Very Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Active,Medium Impact,Social Media,Limited Service Options,10,Annually,Not Interested,Jumeirah,0
CUST0086,28,Female,High (250K-500K AED),Professional,Other,Dior,6,Sneakers,14,Quarterly,Yes - frequently,Important,Somewhat Loyal,No,No,Neutral,Both Restoration & Authentication,805,4555,362,24815,Excellent Value,Very Important,Agree,Social Media,Not Interested,Very Active,Medium Impact,Online Search,Lack of Transparency,5,Annually,Interested,Dubai Marina,0
CUST0087,35,Female,Medium (100K-250K AED),Business Owner,Western Expat,Prada,3,Handbags,2,Rarely,Yes - once,Important,Somewhat Loyal,No,Yes,Neutral,Full Service (incl. Resale),833,2537,197,28773,Good Value,Critical,Neutral,Online (Website),Very Interested,Active,High Impact,Social Media,Lack of Transparency,9,Bi-annually,Maybe,Dubai Marina,0
CUST0088,35,Female,Medium (100K-250K AED),Corporate Executive,Arab Expat,Chanel,15,Handbags,8,Bi-annually,Yes - once,Very Important,Very Loyal,No,No,Neutral,Both Restoration & Authentication,1224,5494,198,21862,Fair,Very Important,Strongly Disagree,Social Media,Very Interested,Active,No Impact,Social Media,High Costs,5,Bi-annually,Interested,Other Emirates,0
CUST0089,40,Male,Low (<100K AED),Entrepreneur,Western Expat,Hermès,5,Handbags,3,Quarterly,Yes - once,Moderately Important,Neutral,Yes,No,Very Likely,Full Service (incl. Resale),909,4182,458,16055,Excellent Value,Very Important,Agree,In-Person (Studio),Very Interested,Not Active,High Impact,Social Media,Limited Service Options,4,As Needed,Very Interested,Dubai Marina,0
CUST0090,30,Female,Low (<100K AED),Other,Western Expat,Louis Vuitton,14,Handbags,23,Bi-annually,Yes - once,Very Important,Somewhat Loyal,No,No,Likely,Both Restoration & Authentication,502,2094,589,19484,Too Expensive,Critical,Agree,In-Person (Studio),Very Interested,Active,No Impact,Social Media,Finding Trusted Services,5,Monthly,Maybe,Jumeirah,1
CUST0091,25,Female,Medium (100K-250K AED),Business Owner,GCC National,Louis Vuitton,18,Leather Goods,21,Quarterly,Yes - occasionally,Important,Very Loyal,Yes,Yes,Likely,Full Service (incl. Resale),1190,2682,189,6087,Excellent Value,Very Important,Agree,In-Person (Studio),Somewhat Interested,Active,Medium Impact,Online Search,Finding Trusted Services,0,Annually,Interested,Jumeirah,0
CUST0092,35,Female,Medium (100K-250K AED),Professional,GCC National,Dior,16,Shoes,3,Annually,No - never,Important,Neutral,No,No,Very Likely,Both Restoration & Authentication,1051,3017,512,8828,Too Expensive,Critical,Neutral,Hybrid (Both),Somewhat Interested,Active,Low Impact,Word of Mouth,High Costs,4,As Needed,Not Interested,City Walk,1
CUST0093,38,Female,High (250K-500K AED),Entrepreneur,Asian Expat,Chanel,6,Handbags,1,Annually,Yes - occasionally,Very Important,Neutral,No,No,Neutral,Both Restoration & Authentication,951,2852,429,26809,Good Value,Important,Agree,In-Person (Studio),Very Interested,Very Active,Low Impact,Word of Mouth,Lack of Transparency,5,Annually,Maybe,Dubai Marina,0
CUST0094,32,Female,High (250K-500K AED),Corporate Executive,Western Expat,Chanel,14,Handbags,24,Annually,Yes - frequently,Very Important,Somewhat Loyal,Yes,Yes,Very Likely,Restoration Only,1175,2113,375,29495,Too Expensive,Critical,Neutral,In-Person (Studio),Somewhat Interested,Active,High Impact,Event/Exhibition,Long Wait Times,7,As Needed,Interested,City Walk,1
CUST0095,38,Female,Very High (>500K AED),Professional,Western Expat,Gucci,8,Handbags,19,Rarely,No - never,Moderately Important,Neutral,Yes,Yes,Likely,Restoration Only,1318,3372,605,21675,Good Value,Critical,Agree,Mobile App,Very Interested,Active,Medium Impact,Word of Mouth,Finding Trusted Services,3,Annually,Very Interested,Jumeirah,0
CUST0096,30,Female,Medium (100K-250K AED),Entrepreneur,Western Expat,Chanel,7,Handbags,18,Annually,Yes - once,Very Important,Somewhat Loyal,Yes,No,Neutral,Both Restoration & Authentication,1246,4654,257,24851,Too Expensive,Critical,Agree,Social Media,Somewhat Interested,Active,Medium Impact,Event/Exhibition,Long Wait Times,4,Monthly,Maybe,Downtown Dubai,0
CUST0097,30,Female,Medium (100K-250K AED),Professional,Western Expat,Dior,8,Leather Goods,17,Bi-annually,Yes - occasionally,Slightly Important,Neutral,Yes,No,Very Likely,Both Restoration & Authentication,1268,5127,394,27680,Good Value,Very Important,Agree,In-Person (Studio),Very Interested,Active,High Impact,Social Media,Long Wait Times,3,Annually,Not Interested,Downtown Dubai,1
CUST0098,30,Female,Medium (100K-250K AED),Corporate Executive,Arab Expat,Balenciaga,13,Sneakers,20,Quarterly,Yes - once,Not Important,Somewhat Loyal,No,No,Very Likely,Both Restoration & Authentication,1371,3103,404,20077,Good Value,Very Important,Agree,Online (Website),Somewhat Interested,Very Active,Low Impact,Magazine/Press,Lack of Transparency,6,Quarterly,Maybe,Downtown Dubai,1
CUST0099,18,Female,High (250K-500K AED),Corporate Executive,Other,Gucci,6,Handbags,24,Bi-annually,Yes - occasionally,Important,Somewhat Loyal,No,No,Very Likely,Restoration Only,994,3083,182,25170,Fair,Very Important,Agree,Hybrid (Both),Somewhat Interested,Active,High Impact,Social Media,Lack of Transparency,9,Bi-annually,Not Interested,Dubai Marina,1
CUST0100,22,Female,High (250K-500K AED),Entrepreneur,Western Expat,Gucci,18,Handbags,13,Monthly,Yes - occasionally,Very Important,Not Loyal,No,No,Unlikely,Full Service (incl. Resale),916,3092,172,8406,Good Value,Very Important,Strongly Agree,Hybrid (Both),Very Interested,Active,Low Impact,Word of Mouth,Finding Trusted Services,5,Bi-annually,Maybe,Jumeirah,0
CUST0101,22,Female,Low (<100K AED),Professional,Asian Expat,Louis Vuitton,2,Handbags,3,Annually,No - never,Moderately Important,Somewhat Loyal,No,No,Very Likely,Full Service (incl. Resale),890,5158,482,14432,Good Value,Critical,Agree,Online (Website),Very Interested,Active,Medium Impact,Word of Mouth,Finding Trusted Services,3,Quarterly,Interested,Jumeirah,0
CUST0102,35,Female,Very High (>500K AED),Business Owner,Asian Expat,Louis Vuitton,8,Shoes,1,Bi-annually,Yes - frequently,Important,Very Loyal,No,Yes,Very Likely,Authentication Only,872,4593,203,6491,Fair,Very Important,Agree,Mobile App,Somewhat Interested,Active,High Impact,Word of Mouth,Long Wait Times,5,Bi-annually,Not Interested,Other Emirates,1
CUST0103,28,Female,Low (<100K AED),Entrepreneur,Western Expat,Chanel,11,Accessories,4,Monthly,Yes - occasionally,Moderately Important,Somewhat Loyal,Yes,Yes,Likely,Both Restoration & Authentication,1127,2655,458,16358,Too Expensive,Important,Neutral,Online (Website),Very Interested,Very Active,Low Impact,Word of Mouth,High Costs,3,Bi-annually,Interested,Dubai Mall,0
CUST0104,30,Female,High (250K-500K AED),Business Owner,Other,Gucci,1,Handbags,13,Monthly,No - never,Very Important,Somewhat Loyal,Yes,No,Unlikely,Full Service (incl. Resale),551,1964,198,16354,Fair,Important,Agree,Hybrid (Both),Somewhat Interested,Very Active,Low Impact,Word of Mouth,Finding Trusted Services,7,Annually,Interested,City Walk,0
CUST0105,40,Female,High (250K-500K AED),Entrepreneur,GCC National,Bottega Veneta,6,Handbags,17,Bi-annually,No - never,Important,Very Loyal,No,No,Neutral,Both Restoration & Authentication,875,2979,611,6392,Fair,Critical,Disagree,In-Person (Studio),Somewhat Interested,Active,Medium Impact,Other,Lack of Transparency,10,Annually,Interested,Downtown Dubai,0
CUST0106,25,Prefer not to say,Very High (>500K AED),Corporate Executive,UAE National,Louis Vuitton,16,Shoes,11,Bi-annually,Yes - once,Important,Not Loyal,Yes,No,Very Likely,Both Restoration & Authentication,894,4873,227,5268,Fair,Somewhat Important,Disagree,Hybrid (Both),Somewhat Interested,Active,Medium Impact,Event/Exhibition,Limited Service Options,2,Quarterly,Not Interested,City Walk,1
CUST0107,30,Female,High (250K-500K AED),Student,Arab Expat,Dior,12,Accessories,2,Bi-annually,Yes - once,Moderately Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,1422,4502,485,8632,Fair,Critical,Agree,In-Person (Studio),Somewhat Interested,Active,Medium Impact,Event/Exhibition,Lack of Transparency,7,Quarterly,Very Interested,City Walk,0
CUST0108,38,Male,Very High (>500K AED),Corporate Executive,Western Expat,Bottega Veneta,11,Handbags,16,Bi-annually,Yes - once,Very Important,Very Loyal,Yes,No,Likely,Authentication Only,641,4477,582,6783,Good Value,Critical,Agree,Hybrid (Both),Very Interested,Somewhat Active,No Impact,Event/Exhibition,High Costs,1,Annually,Maybe,Jumeirah,1
CUST0109,25,Female,Medium (100K-250K AED),Corporate Executive,Asian Expat,Louis Vuitton,10,Handbags,2,Bi-annually,No - never,Very Important,Neutral,No,No,Neutral,Both Restoration & Authentication,585,2790,507,17479,Good Value,Critical,Agree,Social Media,Somewhat Interested,Very Active,Medium Impact,Online Search,High Costs,5,Annually,Interested,Jumeirah,0
CUST0110,22,Male,Very High (>500K AED),Business Owner,Arab Expat,Prada,3,Handbags,19,Annually,No - never,Important,Somewhat Loyal,No,Yes,Neutral,Authentication Only,963,4346,271,28465,Too Expensive,Critical,Strongly Agree,In-Person (Studio),Very Interested,Very Active,Medium Impact,Other,Lack of Transparency,7,As Needed,Maybe,Other Emirates,0
CUST0111,28,Male,Medium (100K-250K AED),Corporate Executive,UAE National,Prada,13,Sneakers,23,Quarterly,Yes - occasionally,Important,Very Loyal,Yes,No,Likely,Both Restoration & Authentication,545,3942,593,18387,Excellent Value,Important,Disagree,Hybrid (Both),Somewhat Interested,Active,Low Impact,Magazine/Press,Finding Trusted Services,0,Monthly,Interested,Jumeirah,0
CUST0112,25,Female,Very High (>500K AED),Creative Industry,Arab Expat,Louis Vuitton,3,Handbags,19,Quarterly,Yes - occasionally,Very Important,Somewhat Loyal,Yes,No,Likely,Restoration Only,1343,4691,508,25357,Excellent Value,Critical,Strongly Agree,In-Person (Studio),Very Interested,Active,High Impact,Word of Mouth,Finding Trusted Services,5,As Needed,Maybe,Jumeirah,0
CUST0113,42,Female,High (250K-500K AED),Other,Western Expat,Gucci,15,Handbags,16,Bi-annually,Yes - once,Not Important,Somewhat Loyal,No,No,Very Likely,Full Service (incl. Resale),737,3793,239,8969,Fair,Very Important,Neutral,Mobile App,Somewhat Interested,Active,Medium Impact,Online Search,High Costs,8,Bi-annually,Maybe,Dubai Marina,1
CUST0114,38,Female,Very High (>500K AED),Corporate Executive,Western Expat,Balenciaga,16,Sneakers,22,Bi-annually,No - never,Very Important,Very Loyal,Yes,No,Likely,Both Restoration & Authentication,509,2067,495,11981,Fair,Critical,Agree,Social Media,Somewhat Interested,Somewhat Active,Medium Impact,Magazine/Press,Lack of Transparency,9,Annually,Not Interested,Jumeirah,1
CUST0115,35,Female,High (250K-500K AED),Professional,Asian Expat,Balenciaga,13,Handbags,19,Monthly,Yes - once,Very Important,Not Loyal,Yes,No,Very Likely,Authentication Only,1163,1537,342,24032,Excellent Value,Critical,Neutral,Hybrid (Both),Not Interested,Somewhat Active,No Impact,Online Search,High Costs,9,Quarterly,Maybe,City Walk,1
CUST0116,40,Male,High (250K-500K AED),Entrepreneur,Arab Expat,Gucci,17,Leather Goods,9,Bi-annually,Yes - once,Slightly Important,Somewhat Loyal,No,Yes,Neutral,Both Restoration & Authentication,1072,1744,565,24323,Good Value,Somewhat Important,Strongly Agree,Hybrid (Both),Very Interested,Very Active,No Impact,Word of Mouth,Finding Trusted Services,1,Bi-annually,Very Interested,Downtown Dubai,0
CUST0117,38,Male,High (250K-500K AED),Creative Industry,UAE National,Hermès,3,Handbags,1,Quarterly,No - never,Important,Somewhat Loyal,Yes,Yes,Unlikely,Authentication Only,1029,1520,526,11850,Fair,Very Important,Agree,Social Media,Very Interested,Not Active,Low Impact,Social Media,Finding Trusted Services,10,Quarterly,Interested,Dubai Marina,0
CUST0118,25,Male,High (250K-500K AED),Professional,Western Expat,Balenciaga,11,Handbags,10,Bi-annually,Yes - frequently,Moderately Important,Somewhat Loyal,No,No,Likely,Both Restoration & Authentication,1097,2633,612,27408,Good Value,Very Important,Neutral,Online (Website),Very Interested,Very Active,Medium Impact,Online Search,Finding Trusted Services,0,Quarterly,Not Interested,City Walk,0
CUST0119,40,Female,Medium (100K-250K AED),Corporate Executive,Asian Expat,Prada,19,Sneakers,19,Bi-annually,Yes - occasionally,Important,Somewhat Loyal,No,No,Neutral,Both Restoration & Authentication,1148,3129,393,27241,Good Value,Critical,Agree,In-Person (Studio),Very Interested,Active,Low Impact,Event/Exhibition,Finding Trusted Services,1,Bi-annually,Interested,Downtown Dubai,0
CUST0120,32,Male,Low (<100K AED),Professional,Asian Expat,Dior,11,Handbags,1,Bi-annually,Yes - occasionally,Important,Very Loyal,Yes,No,Neutral,Restoration Only,1412,1893,298,18172,Fair,Very Important,Strongly Disagree,Hybrid (Both),Very Interested,Active,Medium Impact,Word of Mouth,High Costs,4,Annually,Very Interested,Dubai Mall,0
CUST0121,38,Male,Medium (100K-250K AED),Professional,Asian Expat,Gucci,16,Accessories,2,Annually,Yes - occasionally,Important,Very Loyal,No,Yes,Very Likely,Authentication Only,1241,2933,295,20402,Good Value,Very Important,Strongly Agree,In-Person (Studio),Very Interested,Active,Medium Impact,Social Media,High Costs,5,Annually,Interested,City Walk,1
CUST0122,40,Female,Medium (100K-250K AED),Business Owner,UAE National,Chanel,3,Sneakers,16,Quarterly,Yes - frequently,Important,Somewhat Loyal,No,Yes,Likely,Both Restoration & Authentication,1139,2486,627,21337,Good Value,Very Important,Agree,Hybrid (Both),Not Interested,Very Active,No Impact,Social Media,High Costs,0,Bi-annually,Not Interested,Jumeirah,0
CUST0123,28,Female,Very High (>500K AED),Professional,GCC National,Prada,6,Handbags,12,Rarely,Yes - frequently,Important,Neutral,Yes,No,Neutral,Restoration Only,1115,3171,465,28766,Good Value,Very Important,Neutral,Hybrid (Both),Somewhat Interested,Active,High Impact,Word of Mouth,High Costs,6,Bi-annually,Very Interested,Jumeirah,0
